train_ciou train_cls train_dfl test_ciou test_cls test_dfl
1.5227866176470588 0.9490661764705881 0.9402614705882354 2.3498107692307695 1.383002307692308 1.016999230769231
1.5096813235294118 0.9424063235294118 0.9378830882352941 2.3905815384615385 1.3279115384615385 1.0186823076923075
1.520402352941176 0.9442258823529411 0.9395300000000001 2.311459230769231 1.5263992307692302 1.0063415384615384
1.5090429411764705 0.938292794117647 0.9373682352941175 2.3164800000000003 1.328065384615385 1.0083323076923074
1.5082097058823531 0.938139705882353 0.9361325 2.3694523076923075 1.3379407692307694 1.01118
1.5081136764705882 0.9327552941176471 0.9370735294117648 2.348713846153846 1.5886676923076923 1.0142630769230772
1.5116638235294118 0.9356880882352943 0.935513382352941 2.319959230769231 1.6436969230769232 1.011953076923077
1.5163847058823534 0.9317258823529411 0.9353117647058823 2.3000169230769236 1.4234838461538462 1.0048269230769231
1.5087108823529412 0.931887205882353 0.9342051470588236 2.344037692307692 1.5052076923076922 1.0124261538461536
1.510373676470588 0.9250114705882353 0.9330004411764706 2.253046153846154 1.3575084615384616 0.9909100000000001
1.5048358823529409 0.925668088235294 0.9340101470588236 2.3247669230769232 1.4183815384615384 1.0045576923076922
1.5092610294117648 0.9323655882352943 0.9369955882352939 2.236211538461539 1.4912300000000003 0.9929046153846155
1.4994405882352944 0.9258814705882353 0.93112 2.367296153846154 1.550253076923077 1.0148123076923077
1.5069820588235294 0.931954705882353 0.9325175 2.247076153846154 1.3471376923076925 0.9876007692307691
1.4998557352941175 0.9209525 0.9331524999999999 2.3021938461538456 1.3512284615384618 1.0071430769230767
1.5035567647058823 0.9248988235294118 0.9335800000000001 2.2465230769230775 1.5321607692307693 0.9973415384615384
1.500324411764706 0.9178114705882351 0.9306145588235294 2.33942076923077 1.2802076923076924 1.0050884615384617
1.5012651470588236 0.9185898529411766 0.9320307352941177 2.2530392307692306 1.295012307692308 0.9902423076923077
1.502206911764706 0.9220608823529413 0.9298567647058824 2.253440769230769 1.4213630769230767 0.9929007692307693
1.4854841176470586 0.910502794117647 0.9272551470588236 2.3813 1.3565353846153845 1.0280915384615383
1.4955067647058822 0.9153176470588233 0.9324270588235294 2.281203846153846 1.4602992307692308 0.9975153846153844
1.4952764705882355 0.9173027941176473 0.929157794117647 2.2696392307692306 1.3812100000000003 0.9974253846153845
1.4986594117647059 0.9177557352941177 0.9324985294117646 2.3099930769230768 1.4070276923076928 1.0056315384615386
1.4895864705882351 0.911787205882353 0.9276954411764706 2.2291438461538458 1.5003176923076926 0.9964238461538463
1.4744491176470587 0.9030055882352941 0.9272374999999999 2.3573853846153847 1.3786476923076922 1.015296153846154
1.4805755882352942 0.9041508823529412 0.9289876470588235 2.354027692307693 1.418953846153846 1.0123815384615384
1.477865294117647 0.9075423529411762 0.9297239705882352 2.2046007692307694 1.4444315384615387 0.9881992307692307
1.4750180882352941 0.8995066176470589 0.9265838235294117 2.4269846153846153 1.4103730769230771 1.0392261538461538
1.4875513235294116 0.9070825 0.9282614705882352 2.3205353846153844 1.6778046153846153 1.0098784615384617
1.4781423529411766 0.8995332352941176 0.9281313235294117 2.24431 1.4046999999999998 0.9955561538461539
1.4855119117647058 0.9048733823529411 0.9275614705882352 2.2510215384615386 1.2958976923076924 0.997093076923077
1.472756911764706 0.891537794117647 0.9272060294117648 2.3753030769230765 1.395440769230769 1.0180307692307693
1.4779614705882351 0.8993808823529411 0.9276476470588235 2.322589230769231 1.3174923076923075 1.0060784615384615
1.4795436764705883 0.899155 0.9260426470588237 2.316750769230769 1.3054284615384615 0.9992884615384615
1.471958676470588 0.8961363235294119 0.9251539705882352 2.2979184615384614 1.3700169230769232 0.9999292307692307
1.476329558823529 0.8933976470588235 0.9247745588235294 2.307086153846154 1.3485861538461539 0.9986846153846153
1.4720789705882353 0.8937311764705884 0.9256019117647059 2.3614492307692307 1.3690984615384616 1.0161323076923077
1.467267205882353 0.8941679411764706 0.9244602941176471 2.2573100000000004 1.3365315384615384 0.9947938461538463
1.4725775 0.8899698529411766 0.9264944117647057 2.265607692307692 1.4098446153846154 0.9937053846153846
1.4694582352941177 0.8878914705882353 0.9236404411764706 2.3136492307692302 1.261586153846154 0.9954546153846154
1.4725358823529413 0.8915701470588235 0.9266258823529413 2.3250392307692307 1.3107092307692307 1.0107184615384615
1.4748229411764708 0.8893051470588234 0.9257210294117646 2.266942307692308 1.3149407692307693 0.9936746153846154
1.4588380882352943 0.8836902941176469 0.9225319117647058 2.3099700000000003 1.3914507692307692 1.0078907692307693
1.4640383823529408 0.8881520588235294 0.9247735294117648 2.314313076923077 1.3502161538461541 1.0024376923076923
1.4661210294117648 0.8844161764705882 0.9247844117647058 2.273706153846154 1.3008553846153843 0.9986223076923076
1.4641950000000001 0.8863048529411764 0.9248248529411766 2.2864123076923075 1.4177746153846154 0.9967015384615384
1.4474219117647056 0.8784820588235294 0.921328382352941 2.220987692307692 1.3424438461538462 0.9885861538461539
1.4637820588235293 0.8831348529411764 0.9232498529411765 2.270003846153846 1.2992738461538462 0.9961561538461539
1.4601952941176473 0.8840000000000001 0.9236367647058823 2.274966153846154 1.3411138461538459 0.9952307692307693
1.4688532352941177 0.8842457352941177 0.9240222058823528 2.2694961538461538 1.2987476923076924 1.0025876923076922
1.4544067647058823 0.8756711764705883 0.921026176470588 2.3458007692307694 1.3855861538461538 1.0179123076923076
1.4524225 0.8729442647058824 0.9217775000000001 2.3691738461538465 1.3280323076923077 1.0214507692307693
1.456498676470588 0.8782469117647058 0.9235176470588236 2.296006153846154 1.4365761538461537 1.012403076923077
1.4566557352941178 0.8781001470588236 0.9203738235294118 2.3090115384615384 1.3077076923076922 1.0100653846153846
1.4530295588235291 0.8762170588235295 0.9220694117647057 2.3292223076923078 1.3992699999999998 1.012813076923077
1.4529922058823528 0.8754266176470589 0.9202073529411766 2.2805000000000004 1.2917338461538463 1.0025884615384615
1.4558585294117647 0.8713092647058825 0.9225861764705883 2.273370769230769 1.2894553846153844 1.0027530769230768
1.4492674999999997 0.8727183823529412 0.922547205882353 2.2384230769230773 1.3025746153846152 0.9917561538461539
1.4437080882352942 0.8663633823529411 0.9198994117647059 2.3401638461538465 1.3723461538461537 1.0122523076923078
1.440175294117647 0.86346 0.9189941176470589 2.33293 1.393976153846154 1.0114184615384616
1.4388729411764707 0.8652873529411765 0.9204685294117647 2.280513846153846 1.3260746153846152 0.9946284615384614
1.4425164705882358 0.8650992647058823 0.9203367647058823 2.3027484615384615 1.3769984615384618 1.002266153846154
1.445031176470588 0.8639851470588235 0.919094705882353 2.2300184615384615 1.2968876923076922 0.988666923076923
1.4334114705882353 0.8566007352941176 0.9191385294117647 2.250915384615385 1.3400538461538465 0.9949384615384615
1.4337525000000002 0.8611182352941176 0.9172886764705882 2.2917761538461536 1.3580653846153843 1.0003853846153843
1.443632794117647 0.8643149999999999 0.9186402941176471 2.2782123076923075 1.31272 0.9973546153846152
1.4312541176470588 0.856714117647059 0.9183311764705883 2.2165600000000003 1.2998515384615386 0.9873861538461539
1.4395595588235295 0.8634035294117648 0.9178152941176471 2.1988353846153847 1.3066107692307691 0.9878053846153846
1.439737794117647 0.8563535294117648 0.9167502941176471 2.2660515384615385 1.349146153846154 0.9989930769230769
1.4381439705882353 0.8581360294117647 0.9189898529411764 2.2770092307692305 1.3088323076923076 1.0007576923076922
1.4352832352941176 0.8547105882352942 0.9158976470588236 2.304346923076923 1.2982215384615385 0.99991
1.4401586764705885 0.8581825 0.9184523529411763 2.2519007692307693 1.3158007692307692 0.9953615384615385
1.435931911764706 0.8650011764705882 0.9162069117647059 2.2373484615384616 1.3057992307692308 0.9941923076923077
1.4292870588235294 0.8568445588235294 0.9161666176470589 2.239836153846154 1.3120100000000003 0.9857138461538462
1.4363173529411764 0.854221911764706 0.9175835294117649 2.2688546153846154 1.3226707692307689 0.9936492307692307
1.4364836764705886 0.8627295588235294 0.9161919117647059 2.227522307692308 1.2876315384615384 0.9871046153846154
1.4341842647058822 0.8553863235294118 0.9146404411764705 2.276086153846154 1.3576992307692306 0.9970861538461537
1.4301442647058824 0.8506188235294116 0.913284705882353 2.242225384615385 1.3059953846153847 0.9929992307692308
1.4278876470588233 0.8528226470588234 0.9159198529411764 2.307843846153846 1.3228338461538462 1.004893846153846
1.4250248529411762 0.8513495588235295 0.9154417647058822 2.304211538461538 1.3231446153846156 1.0091769230769232
1.4232898529411766 0.8496073529411765 0.9156432352941175 2.294618461538462 1.378223076923077 1.0059707692307691
1.4239324999999998 0.8535333823529412 0.9149145588235293 2.2429115384615383 1.3502846153846153 0.991716923076923
1.4244819117647058 0.846156911764706 0.9156195588235294 2.2394361538461536 1.3037407692307694 0.9945530769230768
1.4199729411764708 0.8494389705882353 0.9153458823529411 2.25335 1.3168692307692307 0.9962061538461539
1.4201617647058826 0.8483341176470587 0.9121501470588236 2.2658692307692303 1.2829246153846154 0.9978961538461538
1.4234226470588232 0.8442575 0.9131167647058822 2.3269561538461536 1.354666923076923 1.0128169230769228
1.4204424999999998 0.8423422058823529 0.9140325000000001 2.292502307692308 1.351573846153846 0.9987338461538463
1.4260214705882353 0.8453138235294118 0.9143367647058823 2.2546892307692312 1.3231315384615383 0.9981246153846155
1.4205902941176471 0.8446011764705883 0.9142108823529412 2.3051961538461536 1.3581830769230767 1.00754
1.414456617647059 0.8439610294117648 0.9161913235294117 2.2629023076923076 1.324636923076923 0.9909684615384617
1.415132794117647 0.8381304411764706 0.9125519117647058 2.3178876923076923 1.317353076923077 1.0071584615384617
1.4184488235294117 0.8403258823529413 0.9136076470588235 2.2878661538461538 1.2823669230769232 1.0009892307692307
1.411813970588235 0.8396498529411766 0.9123570588235294 2.2571853846153846 1.3018753846153845 0.9929838461538463
1.4142229411764706 0.8398914705882353 0.9139544117647059 2.3169376923076928 1.3510407692307693 1.0050015384615383
1.4260722058823534 0.8412366176470588 0.9145833823529412 2.293630769230769 1.31035 0.9978276923076923
1.4178258823529413 0.8375091176470588 0.9141202941176472 2.2791430769230767 1.3150500000000003 0.9993692307692306
1.409188970588235 0.8335048529411765 0.9130882352941176 2.2911892307692305 1.3239361538461538 0.9995853846153847
1.4095327941176472 0.8362619117647058 0.9117401470588233 2.289630769230769 1.3450907692307692 1.0060161538461538
1.416084705882353 0.8437647058823529 0.9122 2.2982023076923075 1.323106923076923 1.0067730769230767
1.4111970588235294 0.8359645588235294 0.9134360294117645 2.2661853846153845 1.2831638461538462 0.9943307692307692
1.4127300000000003 0.8342816176470588 0.9132451470588234 2.2853338461538466 1.2977638461538463 0.9948176923076925
1.4154592647058823 0.8340304411764706 0.9130048529411765 2.299986923076923 1.3259607692307693 0.99715
1.414471176470588 0.8375822058823531 0.9128119117647059 2.2427346153846157 1.3143838461538462 0.9920546153846153
1.4147939705882353 0.8372151470588235 0.9126204411764707 2.278793846153846 1.3235953846153845 1.005313076923077
1.4029127941176471 0.8322404411764708 0.911245882352941 2.279963076923077 1.308803076923077 0.9987561538461538
1.4101075 0.8322876470588235 0.911930294117647 2.276512307692308 1.2613038461538462 0.9971153846153845
1.412225 0.8305620588235294 0.9125317647058824 2.2950238461538457 1.294449230769231 1.0027753846153846
1.4166692647058823 0.8377005882352941 0.9133691176470587 2.307466153846154 1.3108953846153848 1.0012146153846153
1.4140157352941176 0.8354395588235296 0.911148382352941 2.274315384615385 1.281963076923077 0.9910815384615386
1.412766323529412 0.8375317647058823 0.9119217647058823 2.3126623076923076 1.3377592307692308 1.00154
1.4100797058823529 0.8316063235294117 0.9116126470588235 2.2381669230769234 1.3196153846153846 0.9906492307692307
1.408955294117647 0.8280945588235293 0.9103045588235295 2.303216153846154 1.3537330769230769 1.0080853846153845
1.4022017647058826 0.8263875 0.9098004411764707 2.2903392307692307 1.3204584615384614 0.9985738461538465
1.4067591176470589 0.8339905882352942 0.9096642647058824 2.279230769230769 1.2978423076923076 0.9942353846153846
1.4011922058823527 0.8226182352941177 0.911553088235294 2.2926038461538463 1.3309453846153845 1.002400769230769
1.406421911764706 0.8261622058823531 0.9100116176470588 2.2975569230769235 1.3380315384615384 0.9965592307692308
1.4065833823529412 0.8319520588235294 0.9092491176470587 2.2613976923076926 1.2993353846153846 0.9946115384615386
1.4056457352941174 0.8328772058823529 0.9094370588235294 2.29204 1.3271646153846153 0.999083076923077
1.4105026470588238 0.8297127941176471 0.9102479411764707 2.3115253846153845 1.3018061538461536 1.0056030769230768
1.407520588235294 0.8306811764705884 0.9085591176470589 2.2702323076923077 1.2877392307692308 0.9966423076923078
1.3964139705882352 0.8282776470588236 0.9106105882352942 2.2509492307692303 1.3070961538461536 0.9958269230769231
1.405288382352941 0.8251132352941176 0.9111873529411765 2.2662384615384616 1.3203584615384616 0.9954115384615384
1.3999698529411766 0.8238442647058823 0.9082775 2.274569230769231 1.2948192307692308 0.9935653846153847
1.394870588235294 0.8223854411764705 0.9096744117647058 2.2319907692307694 1.276926153846154 0.9896738461538461
1.3961392647058823 0.8208129411764707 0.909279411764706 2.3065346153846153 1.3397223076923077 0.9994599999999999
1.391524411764706 0.8245160294117647 0.9096125 2.246158461538461 1.2868684615384618 0.9875830769230769
1.3999973529411762 0.8230413235294118 0.910827794117647 2.264816923076923 1.3318592307692307 0.9924530769230768
1.400173088235294 0.8243389705882355 0.911168088235294 2.24535 1.2812823076923079 0.9930738461538463
1.3992594117647057 0.825995294117647 0.9092705882352942 2.232159230769231 1.2992253846153845 0.9856530769230769
1.3943382352941174 0.8235386764705881 0.9082561764705883 2.2608623076923076 1.30404 0.998193076923077
1.3955669117647063 0.8220452941176472 0.909788088235294 2.3260199999999998 1.3223815384615385 1.000143076923077
1.3926360294117646 0.8250885294117648 0.9095211764705883 2.3062815384615387 1.3189976923076923 1.0032146153846155
1.4025598529411765 0.8274991176470589 0.9087414705882353 2.2682115384615384 1.3250600000000001 0.9982892307692308
1.3961135294117646 0.8222910294117647 0.9088435294117646 2.2542815384615382 1.2749261538461538 0.9936569230769231
1.3918949999999999 0.8205702941176469 0.9088169117647057 2.26935 1.3190715384615384 0.9916184615384616
